Alias_Name,GameCount,Standardized_Name
Pittsburg St. Mary's Colgan (KS),1,Pittsburg St. Mary's-Colgan (KS)
Pittsburg St. Mary's-Colgan (KS),861,Pittsburg St. Mary's-Colgan (KS)
Pittsburgh St. Mary's Colgan (KS),1,Pittsburg St. Mary's-Colgan (KS)
Plainville (KS),865,Plainville (KS)
Pleasanton (KS),757,Pleasanton (KS)
Pomona (KS),464,Pomona (KS)
Pomona West Franklin (KS),196,Pomona West Franklin (KS)
Powhattan Kickapoo Nation (KS),2,Powhattan Kickapoo Nation (KS)
Powhattan KickapooNation (KS),49,Powhattan Kickapoo Nation (KS)
Pratt (KS),893,Pratt (KS)
Pratt Skyline (KS),545,Pratt Skyline (KS)
Pretty Prairie (KS),502,Pretty Prairie (KS)
Quinter (KS),444,Quinter (KS)
Randolph Blue Valley (KS),693,Randolph Blue Valley (KS)
Ransom (KS),126,Ransom (KS)
Rexford Golden Plains (KS),459,Rexford Golden Plains (KS)
Richmond Central Heights (KS),585,Richmond Central Heights (KS)
Riley County (KS),756,Riley County (KS)
Riverside [Wathena-Elwood] (KS),102,Riverside [Wathena-Elwood] (KS)
Riverton (KS),963,Riverton (KS)
Rolla (KS),524,Rolla (KS)
Rosalia Flinthills (KS),272,Rosalia Flinthills (KS)
Rose Hill (KS),453,Rose Hill (KS)
Rossville (KS),849,Rossville (KS)
Rozel Pawnee Heights (KS),230,Rozel Pawnee Heights (KS)
Russell (KS),716,Russell (KS)
Sabetha (KS),796,Sabetha (KS)
Saint Francis (KS),604,Saint Francis (KS)
St. George (KS),138,Saint George (KS)
Saint George Rock Creek (KS),50,Saint George Rock Creek (KS)
St. George Rock Creek (KS),331,Saint George Rock Creek (KS)
St. John (KS),602,Saint John (KS)
Saint John (KS),53,Saint John (KS)
St. John-Hudson (KS),2,Saint John-Hudson (KS)
St. Marys (KS),725,Saint Marys (KS)
Saint Marys (KS),54,Saint Marys (KS)
"St. Mary's Academy """"B"""" (KS)",1,"Saint Mary's Academy """"B"""" (KS)"
St. Marys Academy (KS),104,Saint Marys Academy (KS)
Saint Marys Academy (KS),18,Saint Mary's Academy (KS)
Saint Mary's Academy (KS),170,Saint Mary's Academy (KS)
Saint Mary's Academys (KS),1,Saint Mary's Academy (KS)
Saint Marys Saint Mary's Academy (KS),24,Saint Mary's Academy (KS)
St. Marys ImmaculateConception (KS),1,Saint Marys ImmaculateConception (KS)
St. Marys Pittsburg Colgan (KS),1,Saint Marys Pittsburg Colgan (KS)
St. Paul (KS),685,Saint Paul (KS)
Salina Central (KS),954,Salina Central (KS)
Salina Sacred Heart (KS),677,Salina Sacred Heart (KS)
Salina South (KS),585,Salina South (KS)
Salina St. John's Military (KS),12,Salina St.John's Military (KS)
