Alias_Name,GameCount,Standardized_Name
Pearl Park Place (MS),19,Pearl Park Place Christian Academy (MS)
Pelahatchie (MS),795,Pelahatchie (MS)
Pelahatchie East RankinAcademy (MS),521,Pelahatchie East Rankin Academy (MS)
Pelahatchie East Rankin (MS),21,Pelahatchie East Rankin Academy (MS)
Pelahatchie East Rankin Academy (MS),3,Pelahatchie East Rankin Academy (MS)
Perkinston (MS),158,Perkinston (MS)
Perry County Runnelstown (MS),298,Perry County Runnelstown (MS)
Petal (MS),930,Petal (MS)
Pheba Hebron Christian (MS),243,Pheba Hebron Christian (MS)
Philadelphia (MS),990,Philadelphia (MS)
Philadelphia Choctaw Central (MS),602,Philadelphia Choctaw Central (MS)
Philadelphia Neshoba Central (MS),705,Philadelphia Neshoba Central (MS)
"Philadelphia Neshoba Central """"B"""" (MS)",1,Philadelphia Neshoba Central B (MS)
Picayune (MS),1006,Picayune (MS)
Pike AHS (MS),10,Pike Academy (MS)
Pinola (MS),242,Pinola (MS)
Pinola Simpson Central (MS),346,Pinola Simpson Central (MS)
Pontotoc (MS),1072,Pontotoc (MS)
Pontotoc South Pontotoc (MS),565,Pontotoc South Pontotoc (MS)
Poplarville (MS),896,Poplarville (MS)
Port Gibson (MS),797,Port Gibson (MS)
Port Gibson Chamberlain-Hunt Academy (MS),543,Port Gibson Chamberlain-Hunt Academy (MS)
Potts Camp (MS),155,Potts Camp (MS)
Prentiss (MS),747,Prentiss (MS)
Prentiss Christian (MS),567,Prentiss Christian (MS)
Puckett (MS),838,Puckett (MS)
Purvis (MS),972,Purvis (MS)
Quitman (MS),956,Quitman (MS)
Raleigh (MS),799,Raleigh (MS)
Rankin County AHS (MS),6,Rankin County Academy (MS)
Raymond (MS),781,Raymond (MS)
Raymond Central Hinds Academy (MS),537,Raymond Central Hinds Academy (MS)
Raymond Central Hinds (MS),20,Raymond Central Hinds Academy (MS)
Redwood (MS),156,Redwood (MS)
Richland (MS),483,Richland (MS)
Richton (MS),891,Richton (MS)
Ridgeland (MS),248,Ridgeland (MS)
Ridgeland Saint Andrews Episcopal (MS),544,Ridgeland St. Andrews Episcopal (MS)
Ridgeland Saint Andrew's Episcopal (MS),31,Ridgeland St. Andrews Episcopal (MS)
Ridgeland St. Andrews (MS),19,Ridgeland St. Andrews Episcopal (MS)
Ridgeland Veritas (MS),124,Ridgeland Veritas (MS)
Ripley (MS),854,Ripley (MS)
Rolling Fork (MS),536,Rolling Fork (MS)
Rolling Fork Sharkey Issaquena Academy (MS),567,Rolling Fork Sharkey Issaquena Academy (MS)
Rolling Fork Sharkey Issaquena (MS),1,Rolling Fork Sharkey Issaquena Academy (MS)
Rolling Fork South Delta (MS),351,Rolling Fork South Delta (MS)
Rosedale West Bolivar (MS),865,Rosedale West Bolivar (MS)
Ruleville Central (MS),877,Ruleville Central (MS)
Saltillo (MS),674,Saltillo (MS)
Sand Hill (MS),291,Sand Hill (MS)
Sandhill Pisgah (MS),546,Sandhill Pisgah (MS)
Sarah Strayhorn (MS),191,Sarah Strayhorn (MS)
Sardis North Panola (MS),771,Sardis North Panola (MS)
Sebastopol (MS),710,Sebastopol (MS)
Seminary (MS),862,Seminary (MS)
Senatobia (MS),837,Senatobia (MS)
Senatobia Magnolia Heights (MS),600,Senatobia Magnolia Heights (MS)
Shady Grove (MS),104,Shady Grove (MS)
Shannon (MS),834,Shannon (MS)
Shaw (MS),868,Shaw (MS)
