Alias_Name,GameCount,Standardized_Name
Monticello (IA),497,Monticello (IA)
Moorhead East Monona (IA),81,Moorhead East Monona (IA)
Moravia (IA),352,Moravia (IA)
Morning Sun (IA),102,Morning Sun (IA)
Mount Ayr (IA),455,Mount Ayr (IA)
Mt. Ayr-Diagonal (IA),34,Mount Ayr-Diagonal (IA)
Mount Pleasant (IA),521,Mount Pleasant (IA)
Mount Vernon (IA),547,Mount Vernon (IA)
Moville Woodbury Central (IA),483,Moville Woodbury Central (IA)
Murray (IA),396,Murray (IA)
Muscatine (IA),533,Muscatine (IA)
Nashua (IA),199,Nashua (IA)
Nashua-Plainfield (IA),272,Nashua-Plainfield (IA)
Neola Tri-Center (IA),456,Neola Tri-Center (IA)
Neola Tri Center (IA),22,Neola Tri-Center (IA)
Neola Tri-Center JV (IA),1,Neola Tri-Center JV (IA)
Nevada (IA),495,Nevada (IA)
New Hampton (IA),545,New Hampton (IA)
New Hartford (IA),203,New Hartford (IA)
New London (IA),350,New London (IA)
New London-Danville (IA),110,New London-Danville (IA)
New MarketCommunity (IA),120,New Market Community (IA)
New Market Community (IA),120,New Market Community (IA)
New Sharon North Mahaska (IA),457,New Sharon North Mahaska (IA)
Newell-Fonda (IA),325,Newell-Fonda (IA)
Newell Fonda (IA),15,Newell-Fonda (IA)
Newell-Providence (IA),137,Newell-Providence (IA)
Newton (IA),659,Newton (IA)
Nora Springs-Rock Falls (IA),234,Nora Springs-Rock Falls (IA)
North English Valleys (IA),440,North English Valleys (IA)
North English English Valleys (IA),16,North English Valleys (IA)
North Vancouver Argyle (ia),2,North Vancouver Argyle (BC)
Northwood-Kensett (IA),474,Northwood-Kensett (IA)
Northwood Kensett (IA),15,Northwood-Kensett (IA)
Norwalk (IA),461,Norwalk (IA)
Oakland (IA),179,Oakland (IA)
Oakland Riverside (IA),332,Oakland Riverside (IA)
Odebolt-Arthur (IA),268,Odebolt-Arthur (IA)
Oelwein (IA),547,Oelwein (IA)
Ogden (IA),523,Ogden (IA)
Olds WACO (IA),110,Olds WACO (IA)
Olin (IA),265,Olin (IA)
Onawa West Monona (IA),418,Onawa West Monona (IA)
Orange City Unity Christian (IA),178,Orange City Unity Christian (IA)
Orient-Macksburg (IA),113,Orient-Macksburg (IA)
Osage (IA),511,Osage (IA)
Osceola Clarke (IA),441,Osceola Clarke (IA)
Oskaloosa (IA),729,Oskaloosa (IA)
Ottumwa (IA),579,Ottumwa (IA)
Packwood Pekin (IA),548,Packwood Pekin (IA)
Panora Panorama (IA),312,Panora Panorama (IA)
Panora-Linden (IA),138,Panora-Linden (IA)
Parkersburg (IA),249,Parkersburg (IA)
Paton-Churdan (IA),139,Paton-Churdan (IA)
Paullina (IA),135,Paullina (IA)
Paullina South O'Brien (IA),339,Paullina South O'Brien (IA)
Paullina South Obrien (IA),17,Paullina South O'Brien (IA)
Pella (IA),626,Pella (IA)
Pella Christian (IA),206,Pella Christian (IA)
Perry (IA),516,Perry (IA)
Plainfield (IA),162,Plainfield (IA)
Pleasant Hill Southeast Polk (IA),621,Pleasant Hill Southeast Polk (IA)
Pleasant Valley (IA),528,Pleasant Valley (IA)
Pleasantville (IA),495,Pleasantville (IA)
Pocahontas (IA),447,Pocahontas (IA)
Pomeroy (IA),141,Pomeroy (IA)
Pomeroy-Palmer (IA),143,Pomeroy-Palmer (IA)
Postville Mott (IA),478,Postville Mott (IA)
Prairie City (IA),211,Prairie City (IA)
Prairie City-Monroe (IA),317,Prairie City-Monroe (IA)
Preston (IA),340,Preston (IA)
Preston Easton Valley (IA),129,Preston Easton Valley (IA)
Primghar (IA),131,Primghar (IA)
Quimby Willow (IA),103,Quimby Willow (IA)
Radcliffe (IA),136,Radcliffe (IA)
