Alias_Name,GameCount,Standardized_Name
Towns County (GA) (TN),4,Hiawassee Towns County (GA)
SC Hilton Head Prep (GA),1,Hilton Head Island Prep (SC)
Hinesville Bradwell Institute (GA),782,Hinesville Bradwell Institute (GA)
Hinesville Liberty County (GA),420,Hinesville Liberty County (GA)
Hiram (GA),275,Hiram (GA)
Hogansville (GA),386,Hogansville (GA)
Hogansville Callaway (GA),350,Hogansville Callaway (GA)
Homer Banks County (GA),596,Homer Banks County (GA)
Homerville Clinch County (GA),843,Homerville Clinch County (GA)
Hoschton Mill Creek (GA),256,Hoschton Mill Creek (GA)
Irwinton Wilkinson County (GA),721,Irwinton Wilkinson County (GA)
Jackson (GA),885,Jackson (GA)
FL Kenny (GA),1,Jacksonville Bishop Kenny (FL)
TN Jasper (GA),1,Jasper Marion County (TN)
Jasper Pickens (GA),705,Jasper Pickens (GA)
Jefferson (GA),862,Jefferson (GA)
Jefferson Jackson County (GA),466,Jefferson Jackson County (GA)
Jeffersonville Twiggs Academy (GA),298,Jeffersonville Twiggs Academy (GA)
Twiggs Academy (GA),81,Jeffersonville Twiggs Academy (GA)
Jeffersonville Twiggs County (GA),303,Jeffersonville Twiggs County (GA)
Jesup (GA),204,Jesup (GA)
Jesup Wayne County (GA),671,Jesup Wayne County (GA)
John Hancock Academy (GA),121,John Hancock Academy (GA)
Johns Creek (GA),172,Johns Creek (GA)
Johns Creek Mount Pisgah Christian (GA),230,Johns Creek Mount Pisgah Christian (GA)
Johns Creek Northview (GA),237,Johns Creek Northview (GA)
Jonesboro (GA),839,Jonesboro (GA)
Jonesboro Mount Zion (GA),547,Jonesboro Mount Zion (GA)
Jonesboro Mundy's Mill (GA),222,Jonesboro Mundy's Mill (GA)
Jonesboro Mundys Mill (GA),18,Jonesboro Mundy's Mill (GA)
Kathleen Veterans (GA),170,Kathleen Veterans (GA)
Kennesaw Harrison (GA),383,Kennesaw Harrison (GA)
Kennesaw Mount Paran Christian (GA),180,Kennesaw Mount Paran Christian (GA)
Kennesaw Mount Paran (GA),20,Kennesaw Mount Paran Christian (GA)
Kennesaw Mountain (GA),254,Kennesaw Mountain (GA)
Kennesaw North Cobb (GA),715,Kennesaw North Cobb (GA)
Kennesaw North Cobb Christian (GA),192,Kennesaw North Cobb Christian (GA)
Kennesaw Shiloh Hills Christian (GA),115,Kennesaw Shiloh Hills Christian (GA)
Kingsland Camden County (GA),829,Kingsland Camden County (GA)
T Kingsport (GA),1,Kingsport Dobyns-Bennett (TN)
T Knoxville Central (GA),1,Knoxville Central (TN)
LaFayette (GA),1004,LaFayette (GA)
LaGrange (GA),1155,LaGrange (GA)
LaGrange Dawson Street Christian (GA),127,LaGrange Dawson Street Christian (GA)
Lagrange East Depot (GA),167,Lagrange East Depot (GA)
LaGrange Ethel Kight (GA),33,Lagrange Ethel W. Kight (GA)
Lagrange Ethel W. Kight (GA),5,Lagrange Ethel W. Kight (GA)
LaGrange Lafayette Christian (GA),145,LaGrange Lafayette Christian (GA)
LaGrange Troup County (GA),609,LaGrange Troup County (GA)
LaGrange Troup County Training (GA),1,LaGrange Troup County (GA)
Lakeland Lanier County (GA),294,Lakeland Lanier County (GA)
Lakeview-Fort Oglethorpe (GA),761,Lakeview-Fort Oglethorpe (GA)
SC Langley-Bath-Clearwater (GA),1,Langley Bath Clearwater (SC)
Lavonia (GA),359,Lavonia (GA)
Lawrenceville Archer (GA),579,Lawrenceville Archer (GA)
Lawrenceville Central Gwinnett (GA),726,Lawrenceville Central Gwinnett (GA)
Lawrenceville Mountain View (GA),169,Lawrenceville Mountain View (GA)
Leesburg Lee County (GA),593,Leesburg Lee County (GA)
Lexington Oglethorpe County (GA),751,Lexington Oglethorpe County (GA)
Lilburn Berkmar (GA),574,Lilburn Berkmar (GA)
Lilburn Parkview (GA),571,Lilburn Parkview (GA)
Lilburn Providence Christian Academy (GA),127,Lilburn Providence Christian Academy (GA)
Lincoln County (GA),1113,Lincoln County (GA)
Lincolnton West Side (GA),1,Lincolnton West Side (GA)
Lincolnton Westside (GA),1,Lincolnton West Side (GA)
Lindale Pepperell (GA),826,Lindale Pepperell (GA)
