Alias_Name,GameCount,Standardized_Name
Toronto Saint Michael's College (ON),66,Toronto St. Michael's College (ON)
Toronto Thistletown (ON),32,Toronto Thistletown (ON)
Toronto Thistletown College Institute (ON),6,Toronto Thistletown (ON)
Toronto Upper Canada College (ON),57,Toronto Upper Canada College (ON)
Toronto Western Technical (ON),1,Toronto Western Technical-Commercial (ON)
Toronto Western Technical-Commercial (ON),17,Toronto Western Technical-Commercial (ON)
Tottenham Saint Thomas Aquinas (ON),21,Tottenham St. Thomas Aquinas (ON)
Trenton Saint Paul Catholic (ON),11,Trenton St. Paul Catholic (ON)
Valley East Confederation (ON),52,Valley East Confederation (ON)
Wallaceburg (ON),62,Wallaceburg (ON)
Waterdown (ON),58,Waterdown (ON)
Waterford (ON),57,Waterford (ON)
Waterloo (ON),104,Waterloo (ON)
Waterloo Sir John A. MacDonald (ON),64,Waterloo Sir John A. MacDonald (ON)
Waterloo Saint David (ON),51,Waterloo St. David (ON)
Whitby Donald A. Wilson (ON),59,Whitby Donald A. Wilson (ON)
Windsor Assumption College Catholic (ON),70,Windsor Assumption College Catholic (ON)
Windsor Catholic Central (ON),65,Windsor Catholic Central (ON)
Windsor F. J. Brennan Catholic (ON),74,Windsor F. J. Brennan Catholic (ON)
Windsor Holy Names (ON),111,Windsor Holy Names (ON)
Windsor Riverside (ON),60,Windsor Riverside (ON)
Windsor Saint Christopher'S (ON),1,Windsor St. Christopher'S (ON)
Windsor Saint Joseph Catholic (ON),60,Windsor St. Joseph Catholic (ON)
Windsor Vincent Massey (ON),71,Windsor Vincent Massey (ON)
Windsor W. C. Kennedy (ON),74,Windsor W. C. Kennedy (ON)
Windsor W. F. Herman (ON),87,Windsor W. F. Herman (ON)
Clarkson Football North (CN),1,Mississauga Clarkson Canada Football North (ON)
